EventName,EventTitle,,,,
KEY_FUEL_SELECTOR_4_RIGHT_MAIN,FUEL_SELECTOR_4_RIGHT_MAIN,,,,
KEY_POINT_OF_INTEREST_TOGGLE_POINTER,POINT_OF_INTEREST_TOGGLE_POINTER,,,,
KEY_POINT_OF_INTEREST_CYCLE_PREVIOUS,POINT_OF_INTEREST_CYCLE_PREVIOUS,,,,
KEY_POINT_OF_INTEREST_CYCLE_NEXT,POINT_OF_INTEREST_CYCLE_NEXT,,,,
KEY_G1000_PFD_FLIGHTPLAN_BUTTON,G1000_PFD_FLIGHTPLAN_BUTTON,,,,
KEY_G1000_PFD_PROCEDURE_BUTTON,G1000_PFD_PROCEDURE_BUTTON,,,,
KEY_G1000_PFD_ZOOMIN_BUTTON,G1000_PFD_ZOOMIN_BUTTON,,,,
KEY_G1000_PFD_ZOOMOUT_BUTTON,G1000_PFD_ZOOMOUT_BUTTON,,,,
KEY_G1000_PFD_DIRECTTO_BUTTON,G1000_PFD_DIRECTTO_BUTTON,,,,
KEY_G1000_PFD_MENU_BUTTON,G1000_PFD_MENU_BUTTON,,,,
KEY_G1000_PFD_CLEAR_BUTTON,G1000_PFD_CLEAR_BUTTON,,,,
KEY_G1000_PFD_ENTER_BUTTON,G1000_PFD_ENTER_BUTTON,,,,
KEY_G1000_PFD_CURSOR_BUTTON,G1000_PFD_CURSOR_BUTTON,,,,
KEY_G1000_PFD_GROUP_KNOB_INC,G1000_PFD_GROUP_KNOB_INC,,,,
KEY_G1000_PFD_GROUP_KNOB_DEC,G1000_PFD_GROUP_KNOB_DEC,,,,
KEY_G1000_PFD_PAGE_KNOB_INC,G1000_PFD_PAGE_KNOB_INC,,,,
KEY_G1000_PFD_PAGE_KNOB_DEC,G1000_PFD_PAGE_KNOB_DEC,,,,
KEY_G1000_PFD_SOFTKEY1,G1000_PFD_SOFTKEY1,,,,
KEY_G1000_PFD_SOFTKEY2,G1000_PFD_SOFTKEY2,,,,
KEY_G1000_PFD_SOFTKEY3,G1000_PFD_SOFTKEY3,,,,
KEY_G1000_PFD_SOFTKEY4,G1000_PFD_SOFTKEY4,,,,
KEY_G1000_PFD_SOFTKEY5,G1000_PFD_SOFTKEY5,,,,
KEY_G1000_PFD_SOFTKEY6,G1000_PFD_SOFTKEY6,,,,
KEY_G1000_PFD_SOFTKEY7,G1000_PFD_SOFTKEY7,,,,
KEY_G1000_PFD_SOFTKEY8,G1000_PFD_SOFTKEY8,,,,
KEY_G1000_PFD_SOFTKEY9,G1000_PFD_SOFTKEY9,,,,
KEY_G1000_PFD_SOFTKEY10,G1000_PFD_SOFTKEY10,,,,
KEY_G1000_PFD_SOFTKEY11,G1000_PFD_SOFTKEY11,,,,
KEY_G1000_PFD_SOFTKEY12,G1000_PFD_SOFTKEY12,,,,
KEY_G1000_MFD_FLIGHTPLAN_BUTTON,G1000_MFD_FLIGHTPLAN_BUTTON,,,,
KEY_G1000_MFD_PROCEDURE_BUTTON,G1000_MFD_PROCEDURE_BUTTON,,,,
KEY_G1000_MFD_ZOOMIN_BUTTON,G1000_MFD_ZOOMIN_BUTTON,,,,
KEY_G1000_MFD_ZOOMOUT_BUTTON,G1000_MFD_ZOOMOUT_BUTTON,,,,
KEY_G1000_MFD_DIRECTTO_BUTTON,G1000_MFD_DIRECTTO_BUTTON,,,,
KEY_G1000_MFD_MENU_BUTTON,G1000_MFD_MENU_BUTTON,,,,
KEY_G1000_MFD_CLEAR_BUTTON,G1000_MFD_CLEAR_BUTTON,,,,
KEY_G1000_MFD_ENTER_BUTTON,G1000_MFD_ENTER_BUTTON,,,,
KEY_G1000_MFD_CURSOR_BUTTON,G1000_MFD_CURSOR_BUTTON,,,,
KEY_G1000_MFD_GROUP_KNOB_INC,G1000_MFD_GROUP_KNOB_INC,,,,
KEY_G1000_MFD_GROUP_KNOB_DEC,G1000_MFD_GROUP_KNOB_DEC,,,,
KEY_G1000_MFD_PAGE_KNOB_INC,G1000_MFD_PAGE_KNOB_INC,,,,
KEY_G1000_MFD_PAGE_KNOB_DEC,G1000_MFD_PAGE_KNOB_DEC,,,,
KEY_G1000_MFD_SOFTKEY1,G1000_MFD_SOFTKEY1,,,,
KEY_G1000_MFD_SOFTKEY2,G1000_MFD_SOFTKEY2,,,,
KEY_G1000_MFD_SOFTKEY3,G1000_MFD_SOFTKEY3,,,,
KEY_G1000_MFD_SOFTKEY4,G1000_MFD_SOFTKEY4,,,,
KEY_G1000_MFD_SOFTKEY5,G1000_MFD_SOFTKEY5,,,,
KEY_G1000_MFD_SOFTKEY6,G1000_MFD_SOFTKEY6,,,,
KEY_G1000_MFD_SOFTKEY7,G1000_MFD_SOFTKEY7,,,,
